  QueueTimes | ServiceTimes | SojournTimes
       0.104 |     2258.393 |     2258.498
       0.104 |      901.790 |      901.894
       0.088 |     1521.769 |     1521.857
       0.110 |      298.034 |      298.143
       0.077 |      270.007 |      270.084
       0.092 |      600.348 |      600.440
       0.086 |     1997.457 |     1997.544
       0.093 |     1423.687 |     1423.780
       0.102 |     1610.616 |     1610.719
       0.080 |      675.537 |      675.616
       0.113 |     1985.889 |     1986.002
       0.094 |     1045.195 |     1045.290
       0.178 |      499.945 |      500.123
       0.094 |      537.244 |      537.338
       0.088 |     1089.098 |     1089.186
       0.074 |     1816.841 |     1816.915
       0.081 |      288.803 |      288.884
       0.078 |     1629.278 |     1629.356
       0.080 |     1682.727 |     1682.807
       0.082 |     2606.835 |     2606.917
       0.126 |      719.600 |      719.726
       0.074 |     1732.473 |     1732.547
       0.111 |     2071.047 |     2071.157
       0.074 |     1479.514 |     1479.588
       0.072 |     2275.131 |     2275.203
       0.125 |     1878.779 |     1878.904
       0.080 |     2066.870 |     2066.951
       0.083 |     2285.482 |     2285.565
       0.085 |     4291.383 |     4291.468
       0.086 |     2465.333 |     2465.420
       0.100 |      699.348 |      699.447
       0.087 |      582.988 |      583.075
       0.081 |     1617.323 |     1617.403
     135.178 |      562.932 |      698.110
       0.093 |     1240.131 |     1240.223
       0.109 |     2661.998 |     2662.108
       0.114 |      309.964 |      310.077
       0.125 |     1990.948 |     1991.073
       0.099 |      521.812 |      521.912
       0.083 |      346.957 |      347.039
       0.102 |      399.184 |      399.286
       0.099 |      630.514 |      630.614
       0.104 |      954.671 |      954.774
       0.100 |      846.142 |      846.242
      16.967 |     1342.116 |     1359.083
       0.103 |     1002.126 |     1002.229
       0.116 |      588.496 |      588.612
      63.843 |     1547.684 |     1611.527
       0.104 |      692.425 |      692.529
       0.084 |     1518.953 |     1519.037
       0.105 |      782.688 |      782.793
       0.112 |      693.989 |      694.101
       0.067 |     1164.647 |     1164.715
       0.094 |     1941.609 |     1941.703
       0.111 |     1375.487 |     1375.598
       0.087 |     1929.633 |     1929.720
       0.074 |     1574.098 |     1574.172
       0.069 |      468.915 |      468.983
       0.109 |      485.109 |      485.218
       0.076 |     1631.744 |     1631.820
       0.123 |     3522.264 |     3522.387
       0.094 |      504.624 |      504.717
       0.116 |     1768.578 |     1768.694
       0.106 |     1250.175 |     1250.280
       0.094 |     1247.393 |     1247.487
       0.083 |     1277.404 |     1277.487
       0.086 |      500.850 |      500.936
       0.112 |     1197.642 |     1197.754
       0.105 |      336.000 |      336.105
       0.078 |     1144.788 |     1144.867
       0.063 |     1214.644 |     1214.707
       0.112 |      659.920 |      660.032
       0.105 |     1071.639 |     1071.744
      35.753 |     1090.853 |     1126.606
       0.107 |     1180.370 |     1180.477
       0.109 |     2032.842 |     2032.951
       0.101 |      712.058 |      712.159
       0.068 |     1538.357 |     1538.425
       0.069 |      735.073 |      735.142
       0.078 |     1469.937 |     1470.015
       0.076 |     1626.510 |     1626.586
       0.110 |     3029.239 |     3029.349
       0.077 |     1305.456 |     1305.532
       0.095 |      806.694 |      806.789
       0.115 |     1550.385 |     1550.501
       0.089 |      162.029 |      162.119
       0.082 |     1486.446 |     1486.528
       0.090 |     1573.424 |     1573.514
     380.076 |     2742.945 |     3123.021
       0.107 |      624.928 |      625.035
       0.082 |      987.046 |      987.127
       0.118 |     1038.508 |     1038.627
       0.109 |      404.116 |      404.224
       0.099 |     1748.776 |     1748.875
       0.106 |      444.547 |      444.653
       0.099 |     2550.376 |     2550.475
       0.108 |      282.196 |      282.304
       0.108 |      895.303 |      895.411
       0.114 |      767.041 |      767.155
       0.081 |     1969.421 |     1969.501
       0.116 |      984.690 |      984.806
       0.105 |      326.524 |      326.629
       0.107 |     1146.657 |     1146.764
       0.111 |      305.484 |      305.594
       0.076 |      639.374 |      639.451
       0.086 |     1303.264 |     1303.350
       0.073 |      926.251 |      926.324
       0.081 |     1551.381 |     1551.462
       0.110 |      273.047 |      273.157
       0.081 |     1830.688 |     1830.770
       0.122 |     1585.831 |     1585.953
       0.088 |      933.838 |      933.926
       0.091 |     1218.583 |     1218.674
       0.111 |      258.794 |      258.905
       0.074 |     2094.638 |     2094.712
       0.075 |     1318.380 |     1318.454
       0.082 |     1103.650 |     1103.732
       0.077 |      465.065 |      465.141
       0.080 |     2195.678 |     2195.757
       0.078 |     1096.154 |     1096.232
       0.075 |     1475.883 |     1475.957
       0.087 |     1112.305 |     1112.392
       0.095 |      303.855 |      303.950
       0.119 |      794.272 |      794.391
      15.453 |      682.502 |      697.955
       0.073 |     1436.402 |     1436.474
       0.106 |     1785.478 |     1785.584
       0.094 |      704.435 |      704.530
       0.071 |     1116.292 |     1116.363
      65.158 |     4411.686 |     4476.844
       0.085 |     1028.044 |     1028.129
       0.070 |      838.022 |      838.092
       0.087 |      856.025 |      856.112
       0.103 |      820.156 |      820.259
       0.054 |     3595.898 |     3595.953
       0.110 |      392.663 |      392.773
       0.119 |     3075.522 |     3075.642
       0.075 |     1020.638 |     1020.713
     124.511 |     1420.674 |     1545.185
       0.091 |      422.360 |      422.451
       0.105 |      143.432 |      143.537
       0.073 |      543.953 |      544.027
       0.091 |     2154.882 |     2154.973
       0.109 |     1089.521 |     1089.630
       0.075 |     2245.803 |     2245.878
       0.109 |      520.865 |      520.974
       0.077 |     3960.911 |     3960.988
       0.123 |     3442.649 |     3442.772
       0.078 |     4118.522 |     4118.600
       0.073 |      363.485 |      363.558
       0.110 |      386.933 |      387.044
       0.070 |      700.932 |      701.002
       0.122 |      535.442 |      535.564
       0.090 |      613.673 |      613.763
       0.110 |      289.080 |      289.189
       0.074 |     2232.993 |     2233.067
       0.101 |      763.163 |      763.263
       0.073 |     1162.420 |     1162.493
       0.080 |      277.306 |      277.386
       0.101 |     1925.110 |     1925.211
       0.091 |     3260.514 |     3260.606
       0.121 |     1553.809 |     1553.930
       0.105 |      263.975 |      264.080
       0.104 |     2052.851 |     2052.954
       0.108 |      917.000 |      917.107
       0.085 |      874.642 |      874.727
       0.089 |      763.963 |      764.052
       0.108 |      489.810 |      489.918
       0.077 |     1302.110 |     1302.187
       0.102 |     1113.613 |     1113.715
       0.105 |     1369.433 |     1369.537
       0.091 |     1358.497 |     1358.588
       0.112 |     1006.736 |     1006.848
       0.112 |      481.194 |      481.307
       0.092 |      676.417 |      676.509
       0.074 |      262.391 |      262.464
       0.065 |      573.801 |      573.866
       0.103 |      387.899 |      388.002
      15.052 |      396.276 |      411.328
       0.092 |      802.487 |      802.578
       0.165 |      419.666 |      419.832
       0.137 |      487.966 |      488.103
       0.121 |      715.545 |      715.666
       0.124 |      311.489 |      311.613
       0.110 |      250.946 |      251.057
       0.127 |      721.269 |      721.396
       0.100 |      322.500 |      322.600
       0.091 |      630.474 |      630.565
       0.101 |      840.575 |      840.677
      20.454 |      412.087 |      432.541
       0.100 |     1099.508 |     1099.608
       0.121 |      667.916 |      668.037
       0.128 |      806.820 |      806.948
     214.936 |      932.040 |     1146.977
       0.102 |      695.774 |      695.875
       0.084 |     1875.037 |     1875.121
     453.072 |      233.431 |      686.502
       0.121 |     1724.859 |     1724.980
       0.091 |      344.196 |      344.287
       0.078 |     1374.598 |     1374.677
       0.100 |     1777.407 |     1777.507
       0.110 |     2161.836 |     2161.946
     393.306 |      986.119 |     1379.426
       0.121 |     3310.693 |     3310.813
       0.133 |     1686.081 |     1686.213
       0.120 |     1982.513 |     1982.633
       0.085 |      495.558 |      495.644
       0.109 |     2026.898 |     2027.006
       0.108 |     2409.461 |     2409.569
       0.084 |      513.534 |      513.618
       0.122 |      335.028 |      335.150
       0.100 |     1108.114 |     1108.214
       0.164 |     2141.380 |     2141.544
       0.103 |     1139.486 |     1139.588
       0.126 |     1442.914 |     1443.040
       0.096 |     1184.253 |     1184.349
       0.111 |     1067.014 |     1067.125
       0.076 |     2823.886 |     2823.963
       0.111 |      377.050 |      377.161
       0.134 |     1038.464 |     1038.599
       0.101 |     2781.282 |     2781.383
       0.127 |     1073.144 |     1073.272
       0.128 |     1891.906 |     1892.034
       0.085 |     1016.897 |     1016.982
       0.088 |     1362.724 |     1362.812
     248.759 |     2425.986 |     2674.745
       0.122 |      292.007 |      292.129
       0.110 |      615.020 |      615.130
       0.094 |      329.927 |      330.021
       0.089 |     2236.556 |     2236.644
       0.085 |     2228.717 |     2228.802
       0.103 |      562.430 |      562.533
       0.117 |      303.084 |      303.201
       0.103 |      369.592 |      369.695
       0.084 |     2218.870 |     2218.954
       0.100 |     1424.671 |     1424.770
       0.071 |     2407.493 |     2407.564
       0.106 |      774.760 |      774.866
       0.102 |      516.019 |      516.120
       0.091 |     3296.517 |     3296.607
       0.079 |     1063.561 |     1063.640
       0.102 |      174.940 |      175.042
       0.105 |      417.835 |      417.941
       0.111 |     1199.433 |     1199.544
       0.076 |      767.010 |      767.086
       0.115 |      996.661 |      996.776
       0.103 |      290.707 |      290.810
     167.236 |      997.773 |     1165.008
     264.802 |     1536.927 |     1801.729
       0.107 |      987.439 |      987.546
       0.108 |      353.818 |      353.926
       0.095 |      265.329 |      265.424
     215.099 |     1845.745 |     2060.843
       0.095 |      829.369 |      829.464
       0.100 |      755.648 |      755.747
       0.098 |     1340.401 |     1340.499
       0.092 |      392.252 |      392.345
       0.103 |     1020.933 |     1021.036
       0.098 |      611.885 |      611.983
       0.056 |      640.823 |      640.878
       0.095 |      505.374 |      505.469
       0.103 |      654.904 |      655.007
       0.094 |      375.169 |      375.263
       0.110 |     1134.245 |     1134.355
       0.098 |      503.454 |      503.553
       0.097 |      283.019 |      283.116
       0.078 |      385.896 |      385.974
       0.107 |      982.315 |      982.422
       0.068 |      330.034 |      330.103
       0.080 |     2016.467 |     2016.547
       0.100 |      803.511 |      803.611
       0.110 |      616.904 |      617.014
       0.093 |      687.493 |      687.586
       0.111 |     1456.524 |     1456.635
